municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
161,Ejerlejlighed,"Dalvangsvej 13, 1. 12",2600, Glostrup,197383,1995-11-29,Alm. Salg,50,3948,2,1967,
161,Villa,Ejbydalsvej 194,2600, Glostrup,478789,1995-11-29,Fam. Salg,180,2660,5,1976,
161,Villa,Ejbydalsvej 101,2600, Glostrup,1185000,1995-11-29,Alm. Salg,167,7096,5,1968,
161,Rækkehus,Mellemtoftevej 32,2600, Glostrup,228225,1995-11-28,Andet,88,2593,3,1948,
161,Villa,Kildeholm 16,2600, Glostrup,867000,1995-11-28,Alm. Salg,98,8847,3,1961,
161,Villa,Solvangsvej 34,2600, Glostrup,1260000,1995-11-27,Alm. Salg,168,7500,7,1951,
161,Ejerlejlighed,"Dalvangsvej 13, st. 5",2600, Glostrup,248000,1995-11-24,Alm. Salg,49,5061,1,1967,
161,Villa,Byparkvej 101,2600, Glostrup,795000,1995-11-23,Alm. Salg,100,7950,5,1957,
161,Villa,Emilsvej 19,2600, Glostrup,750000,1995-11-23,Alm. Salg,78,9615,3,1939,
161,Rækkehus,Ravnager 33,2600, Glostrup,768000,1995-11-20,Alm. Salg,100,7680,4,1964,
161,Ejerlejlighed,"Magnoliavej 8, 1. th",2600, Glostrup,417000,1995-11-20,Alm. Salg,63,6619,3,1946,
161,Ejerlejlighed,"Brøndbyvestervej 20, st. 2",2600, Glostrup,447755,1995-11-20,Alm. Salg,72,6219,2,1961,
161,Ejerlejlighed,"Dalvangsvej 13, st. 17",2600, Glostrup,300000,1995-11-20,Alm. Salg,49,6122,1,1967,
161,Ejerlejlighed,"Sofielundsvej 18, st. tv",2600, Glostrup,280000,1995-11-19,Alm. Salg,52,5385,2,1933,
161,Villa,Kochsvej 4,2600, Glostrup,1046440,1995-11-19,Alm. Salg,147,7119,6,1930,
161,Villa,Ejbydalsvej 194,2600, Glostrup,634000,1995-11-18,Fam. Salg,180,3522,5,1976,
161,Ejerlejlighed,"Gyvelvej 22, st. th",2600, Glostrup,426115,1995-11-16,Alm. Salg,77,5534,3,1961,
161,Ejerlejlighed,"Stadionvej 43, st. 5",2600, Glostrup,590980,1995-11-13,Alm. Salg,101,5851,4,1972,
161,Villa,Svalevej 37,2600, Glostrup,891100,1995-11-09,Alm. Salg,97,9187,3,1960,
161,Villa,Ejbydalsvej 119,2600, Glostrup,1164610,1995-11-08,Alm. Salg,133,8756,4,1969,
161,Ejerlejlighed,"Dalvangsvej 13, 2. 10",2600, Glostrup,565000,1995-11-06,Alm. Salg,88,6420,3,1967,
161,Villa,Solvangsvej 50,2600, Glostrup,545774,1995-11-04,Fam. Salg,196,2785,7,1955,
161,Ejerlejlighed,"Lilliendalsvej 7, 1. 2",2600, Glostrup,249000,1995-11-02,Alm. Salg,39,6385,1,1970,
161,Ejerlejlighed,"Byparkvej 6, 1. mf",2600, Glostrup,213400,1995-10-27,Alm. Salg,43,4963,1,1975,
161,Rækkehus,Rosenåen 17,2600, Glostrup,827900,1995-10-24,Alm. Salg,100,8279,4,1961,
161,Ejerlejlighed,"Hovedvejen 176, 2. tv",2600, Glostrup,420000,1995-10-22,Alm. Salg,68,6176,3,1948,
161,Villa,Ejby Mosevej 187,2600, Glostrup,896317,1995-10-21,Alm. Salg,149,6016,5,1968,
161,Villa,Ejby Mosevej 135,2600, Glostrup,1183600,1995-10-17,Alm. Salg,137,8639,4,1968,
161,Villa,Højtoftevej 4,2600, Glostrup,998570,1995-10-17,Alm. Salg,130,7681,5,1954,
161,Villa,Heggelunds Alle 11,2600, Glostrup,287941,1995-10-16,Fam. Salg,97,2968,4,1926,
161,Villa,Edithsvej 10,2600, Glostrup,250000,1995-10-15,Andet,146,1712,4,1931,
161,Ejerlejlighed,"Vestergårdsvej 23, 1. 59",2600, Glostrup,207000,1995-10-14,Alm. Salg,53,3906,1,1970,
161,Ejerlejlighed,"Brøndbyvestervej 10, 2. n",2600, Glostrup,355000,1995-10-12,Alm. Salg,80,4438,3,1961,
161,Villa,Blåmejsevej 8,2600, Glostrup,987100,1995-10-12,Alm. Salg,143,6903,6,1959,
161,Villa,Spurvevej 2,2600, Glostrup,828000,1995-10-04,Alm. Salg,89,9303,3,1955,
161,Villa,Ørnebjergvej 46A,2600, Glostrup,660000,1995-10-02,Alm. Salg,152,4342,6,1962,
161,Villa,Ejbyholm 12,2600, Glostrup,225000,1995-10-01,Alm. Salg,155,1452,6,1996,
161,Ejerlejlighed,"Østervej 11, 2. 3",2600, Glostrup,430000,1995-09-30,Alm. Salg,70,6143,3,1944,
161,Ejerlejlighed,"Magnoliavej 2, 1. th",2600, Glostrup,1140000,1995-09-28,Alm. Salg,76,15000,3,1946,
161,Ejerlejlighed,"Østervej 35, 2. th",2600, Glostrup,395000,1995-09-26,Alm. Salg,73,5411,2,1959,
161,Ejerlejlighed,"Stadionvej 43, st. 6",2600, Glostrup,514379,1995-09-18,Fam. Salg,87,5912,3,1972,
161,Villa,Svalevej 26,2600, Glostrup,916000,1995-09-17,Alm. Salg,133,6887,5,1956,
161,Villa,Flemager 1,2600, Glostrup,950000,1995-09-16,Alm. Salg,133,7143,5,1960,
161,Ejerlejlighed,"Tranemosevej 11, st. tv",2600, Glostrup,426756,1995-09-15,Alm. Salg,77,5542,3,1961,
161,Ejerlejlighed,"Dalvangsvej 13, st. 7",2600, Glostrup,3389041,1995-09-14,Alm. Salg,49,69164,2,1967,
161,Villa,Vagtelvænget 24,2600, Glostrup,1200000,1995-09-14,Alm. Salg,186,6452,7,1958,
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 18",2600, Glostrup,405000,1995-09-13,Alm. Salg,72,5625,2,1961,
161,Villa,Erdalsvej 25,2600, Glostrup,580000,1995-09-10,Alm. Salg,123,4715,4,1930,
161,Villa,Heggelunds Alle 9,2600, Glostrup,805000,1995-09-10,Alm. Salg,155,5194,5,1913,
161,Villa,Hovedvejen 25,2600, Glostrup,466468,1995-09-09,Alm. Salg,128,3644,5,1928,
161,Ejerlejlighed,"Springholm 1, 2. tv",2600, Glostrup,750000,1995-09-06,Alm. Salg,96,7813,4,1989,
161,Villa,Drosselvej 1,2600, Glostrup,750000,1995-09-03,Alm. Salg,110,6818,4,1959,
161,Villa,Duevej 32,2600, Glostrup,838200,1995-09-03,Alm. Salg,180,4657,9,2020,
161,Ejerlejlighed,"Magnoliavej 8, st. tv",2600, Glostrup,190000,1995-08-30,Andet,63,3016,3,1946,
161,Ejerlejlighed,"Christiansvej 19, st. tv",2600, Glostrup,373000,1995-08-28,Alm. Salg,61,6115,3,1947,
161,Ejerlejlighed,"Sofielundsvej 24, 1. th",2600, Glostrup,586000,1995-08-27,Alm. Salg,81,7235,5,1931,
161,Ejerlejlighed,"Byparkvej 10, 1. tv",2600, Glostrup,407840,1995-08-24,Alm. Salg,62,6578,2,1975,
161,Ejerlejlighed,"Hovedvejen 154, 3. 25",2600, Glostrup,475000,1995-08-23,Alm. Salg,81,5864,2,1978,
161,Ejerlejlighed,"Byparkvej 6, 1. tv",2600, Glostrup,422000,1995-08-23,Alm. Salg,62,6806,2,1975,
161,Villa,Dalvangsvej 139,2600, Glostrup,575000,1995-08-23,Alm. Salg,140,4107,3,1947,
161,Villa,Ydergrænsen 4,2600, Glostrup,871944,1995-08-23,Alm. Salg,123,7089,4,1964,
161,Villa,Skolevej 13,2600, Glostrup,909475,1995-08-21,Alm. Salg,84,10827,4,1934,
161,Villa,Solvangsvej 36,2600, Glostrup,1700000,1995-08-21,Alm. Salg,192,8854,6,1957,
161,Villa,Svalevej 2,2600, Glostrup,1100000,1995-08-21,Alm. Salg,123,8943,5,1952,
161,Ejerlejlighed,"Østervej 25, st. tv",2600, Glostrup,345000,1995-08-20,Alm. Salg,66,5227,2,1959,
161,Villa,Erdalsvej 35,2600, Glostrup,975000,1995-08-17,Alm. Salg,110,8864,5,1938,
161,Villa,Ejbytoften 15,2600, Glostrup,1208890,1995-08-16,Alm. Salg,199,6075,7,1980,
161,Villa,Blåmejsevej 20,2600, Glostrup,1398000,1995-08-16,Alm. Salg,164,8524,7,1962,
161,Ejerlejlighed,"Nordre Ringvej 3, 1. tv",2600, Glostrup,391770,1995-08-15,Alm. Salg,66,5936,3,1939,
161,Villa,Højtoftevej 16,2600, Glostrup,778400,1995-08-15,Alm. Salg,200,3892,6,2020,
161,Villa,Kirkebjerg Alle 15E,2600, Glostrup,1358740,1995-08-15,Alm. Salg,181,7507,6,1987,
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 13",2600, Glostrup,460000,1995-08-14,Alm. Salg,76,6053,2,1961,
161,Villa,Irisvej 8,2600, Glostrup,685695,1995-08-12,Alm. Salg,175,3918,6,2020,
161,Ejerlejlighed,"Magnoliavej 6, 1. th",2600, Glostrup,415000,1995-08-10,Alm. Salg,63,6587,3,1946,
161,Ejerlejlighed,"Hovedvejen 174, 1. tv",2600, Glostrup,462250,1995-08-10,Alm. Salg,80,5778,4,1948,
161,Villa,Højlandsvej 2,2600, Glostrup,1162000,1995-08-02,Alm. Salg,217,5355,8,1950,
161,Ejerlejlighed,"Brøndbyvestervej 10, 1. d",2600, Glostrup,273850,1995-08-01,Alm. Salg,80,3423,3,1961,
161,Villa,Stjernevangen 10,2600, Glostrup,1066059,1995-08-01,Alm. Salg,134,7956,6,1962,
161,Villa,Sofielunden 22,2600, Glostrup,988600,1995-08-01,Alm. Salg,160,6179,6,1957,
161,Villa,Lunddalsvej 2,2600, Glostrup,765000,1995-08-01,Alm. Salg,113,6770,6,1933,
161,Ejerlejlighed,"Østervej 9A, 2. th",2600, Glostrup,491000,1995-07-30,Alm. Salg,67,7328,3,1943,
161,Ejerlejlighed,"Lilliendalsvej 9, 1. 3",2600, Glostrup,283000,1995-07-27,Alm. Salg,39,7256,1,1970,
161,Rækkehus,Vældegårdsparken 42,2600, Glostrup,973585,1995-07-25,Alm. Salg,117,8321,6,1965,
161,Villa,Ydergrænsen 25,2600, Glostrup,760010,1995-07-19,Alm. Salg,96,7917,3,1961,
161,Villa,Hvissingegade 6,2600, Glostrup,960210,1995-07-16,Alm. Salg,130,7386,4,1964,
161,Villa,Højmarksvej 13,2600, Glostrup,1260800,1995-07-13,Alm. Salg,187,6742,6,1927,
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 22",2600, Glostrup,409000,1995-07-11,Alm. Salg,72,5681,2,1961,
161,Villa,Evas Alle 8,2600, Glostrup,1000000,1995-07-04,Alm. Salg,134,7463,4,1928,
161,Villa,Glosemosevej 1,2600, Glostrup,459630,1995-07-03,Alm. Salg,157,2928,6,1905,
161,Ejerlejlighed,"Stadionvej 43, 2. 42",2600, Glostrup,433500,1995-07-02,Fam. Salg,97,4469,4,1972,
161,Villa,Kirkebjerg Alle 15B,2600, Glostrup,1298858,1995-07-02,Alm. Salg,125,10391,4,1987,
161,Villa,Langagervej 10,2600, Glostrup,574100,1995-07-01,Alm. Salg,133,4317,6,1958,
161,Villa,Ejbydalsvej 12,2600, Glostrup,1200000,1995-07-01,Alm. Salg,134,8955,5,1953,
161,Ejerlejlighed,"Gyvelvej 20, st. tv",2600, Glostrup,390395,1995-06-29,Alm. Salg,77,5070,3,1961,
161,Ejerlejlighed,"Østervej 11, 2. 1",2600, Glostrup,300000,1995-06-28,Alm. Salg,53,5660,2,1944,
161,Villa,Nordvangs Alle 29,2600, Glostrup,1105000,1995-06-28,Alm. Salg,263,4202,5,1866,
161,Ejerlejlighed,"Østervej 39, 1. th",2600, Glostrup,459790,1995-06-27,Alm. Salg,81,5676,3,1959,
161,Ejerlejlighed,"Ørnebjergvej 12D, st. tv",2600, Glostrup,367000,1995-06-25,Alm. Salg,52,7058,2,1935,
161,Villa,Rønvej 4,2600, Glostrup,967800,1995-06-25,Alm. Salg,116,8343,5,1952,
161,Ejerlejlighed,"Lilliendalsvej 1, 1. 1",2600, Glostrup,500000,1995-06-22,Alm. Salg,73,6849,3,1970,
161,Ejerlejlighed,"Sofielundsvej 16, 1. tv",2600, Glostrup,338000,1995-06-20,Alm. Salg,79,4278,4,1933,
161,Villa,Erdalsvej 34,2600, Glostrup,865000,1995-06-19,Alm. Salg,135,6407,5,1936,
161,Ejerlejlighed,"Brøndbyvestervej 20, 1. 19",2600, Glostrup,412305,1995-06-17,Alm. Salg,72,5726,2,1961,
161,Villa,Hasselvej 1,2600, Glostrup,920000,1995-06-14,Alm. Salg,107,8598,5,1936,
161,Ejerlejlighed,"Magnoliavej 8, st. tv",2600, Glostrup,320000,1995-06-12,Alm. Salg,63,5079,3,1946,
161,Villa,Spurvevej 13,2600, Glostrup,727430,1995-06-12,Alm. Salg,83,8764,2,1955,
161,Villa,Brandsbjergvej 15,2600, Glostrup,740000,1995-06-12,Alm. Salg,136,5441,5,1977,
161,Villa,Sofielundsvej 32,2600, Glostrup,505000,1995-06-07,Alm. Salg,153,3301,7,1936,
161,Villa,Kirkebjerg Alle 18,2600, Glostrup,795000,1995-06-07,Alm. Salg,123,6463,4,1904,
161,Villa,Linde Alle 15,2600, Glostrup,870950,1995-06-06,Alm. Salg,105,8295,4,1901,
161,Villa,Ørnebjergvej 33,2600, Glostrup,557190,1995-06-02,Alm. Salg,86,6479,2,1930,
161,Ejerlejlighed,"Ørnebjergvej 12D, 1. th",2600, Glostrup,322000,1995-06-01,Alm. Salg,53,6075,2,1935,
161,Ejerlejlighed,"Lilliendalsvej 1, st. 3",2600, Glostrup,289675,1995-05-31,Alm. Salg,47,6163,1,1970,
161,Villa,Nørre Alle 57,2600, Glostrup,868360,1995-05-30,Alm. Salg,135,6432,6,1926,
161,Villa,Lærkevej 12,2600, Glostrup,370500,1995-05-29,Andet,131,2828,4,1962,
161,Rækkehus,Hvissingeparken 42,2600, Glostrup,770000,1995-05-28,Alm. Salg,100,7700,3,1967,
161,Villa,Flemager 29,2600, Glostrup,841220,1995-05-28,Alm. Salg,100,8412,4,1963,
161,Villa,Broager 34,2600, Glostrup,1266000,1995-05-28,Alm. Salg,140,9043,4,1984,
161,Rækkehus,Ravnager 5,2600, Glostrup,709000,1995-05-27,Alm. Salg,80,8863,3,1964,
161,Villa,Evas Alle 25,2600, Glostrup,1004410,1995-05-25,Alm. Salg,133,7552,4,1968,
161,Ejerlejlighed,"Vestergårdsvej 23, 1. 60",2600, Glostrup,190000,1995-05-23,Alm. Salg,53,3585,1,1970,
161,Rækkehus,Ravnager 1,2600, Glostrup,754000,1995-05-21,Alm. Salg,80,9425,4,1964,
161,Ejerlejlighed,"Østervej 19, 2. tv",2600, Glostrup,525000,1995-05-16,Alm. Salg,85,6176,3,1959,
161,Ejerlejlighed,"Brøndbyvestervej 18, 1. h",2600, Glostrup,445250,1995-05-15,Alm. Salg,80,5566,3,1961,
161,Villa,Enighedsvej 34,2600, Glostrup,906995,1995-05-15,Andet,139,6525,6,1925,
161,Ejerlejlighed,"Dalvangsvej 13, 2. 5",2600, Glostrup,503557,1995-05-14,Alm. Salg,77,6540,2,1967,
161,Ejerlejlighed,"Nordre Ringvej 1, st. tv",2600, Glostrup,134000,1995-05-11,Auktion,68,1971,3,1939,
161,Villa,Egevej 18,2600, Glostrup,862800,1995-05-11,Alm. Salg,128,6741,5,1937,
161,Villa,Bogfinkevej 9,2600, Glostrup,893000,1995-05-09,Alm. Salg,92,9707,3,1957,
161,Villa,Pilevej 2,2600, Glostrup,986790,1995-05-08,Alm. Salg,115,8581,5,1936,
161,Rækkehus,Ravnager 51,2600, Glostrup,654200,1995-05-02,Alm. Salg,100,6542,3,1964,
161,Ejerlejlighed,"Springholm 3, st. tv",2600, Glostrup,735000,1995-05-02,Alm. Salg,86,8547,3,1989,
161,Ejerlejlighed,"Magnoliavej 18, 2. th",2600, Glostrup,162126,1995-05-02,Andet,51,3179,2,1946,
161,Villa,Langagervej 35,2600, Glostrup,829970,1995-05-02,Alm. Salg,103,8058,5,1953,
161,Ejerlejlighed,"Dalvangsvej 13, st. 12",2600, Glostrup,110000,1995-04-30,Auktion,49,2245,1,1967,
161,Villa,Malervangen 22,2600, Glostrup,690000,1995-04-30,Alm. Salg,88,7841,4,1952,
161,Villa,Bryggergårdsvej 13,2600, Glostrup,380772,1995-04-26,Alm. Salg,108,3283,4,1959,
161,Ejerlejlighed,"Tranemosevej 9, 1. th",2600, Glostrup,395000,1995-04-23,Alm. Salg,77,5130,3,1961,
161,Villa,Ejbyholm 25,2600, Glostrup,998000,1995-04-23,Alm. Salg,123,8114,4,1977,
161,Ejerlejlighed,"Ørnebjergvej 12D, st. th",2600, Glostrup,327000,1995-04-20,Alm. Salg,53,6170,2,1935,
161,Ejerlejlighed,"Stadionvej 43, 1. 26",2600, Glostrup,450000,1995-04-19,Alm. Salg,73,6164,2,1972,
161,Villa,Svalevej 35,2600, Glostrup,706000,1995-04-19,Alm. Salg,82,8610,3,1955,
161,Ejerlejlighed,"Stadionvej 43, 2. 48",2600, Glostrup,480000,1995-04-18,Alm. Salg,83,5783,3,1972,
161,Villa,Ejbyholm 18,2600, Glostrup,880000,1995-04-17,Alm. Salg,133,6617,3,1980,
161,Villa,Søndervangsvej 16,2600, Glostrup,230000,1995-04-16,Alm. Salg,168,1369,5,1996,
161,Villa,Blåmejsevej 26,2600, Glostrup,818000,1995-04-10,Alm. Salg,96,8521,3,1962,
161,Ejerlejlighed,"Lilliendalsvej 5, st. 3",2600, Glostrup,361684,1995-04-09,Fam. Salg,43,8411,1,1970,
161,Villa,Erdalsvej 9,2600, Glostrup,860012,1995-04-09,Alm. Salg,123,6992,3,1930,
161,Ejerlejlighed,"Lilliendalsvej 1, 2. 1",2600, Glostrup,478112,1995-04-05,Alm. Salg,73,6549,3,1970,
161,Villa,Søndervangsvej 11,2600, Glostrup,948000,1995-04-03,Alm. Salg,103,9204,4,1955,
161,Villa,Lunddalsvej 15,2600, Glostrup,1050000,1995-04-03,Alm. Salg,151,6954,5,1928,
161,Ejerlejlighed,"Magnoliavej 10, st. tv",2600, Glostrup,381000,1995-04-01,Alm. Salg,63,6048,3,1946,
161,Ejerlejlighed,"Tranemosevej 5, 1. th",2600, Glostrup,375000,1995-04-01,Alm. Salg,77,4870,3,1961,
161,Villa,Rønvej 3,2600, Glostrup,1080000,1995-04-01,Alm. Salg,152,7105,4,1958,
161,Ejerlejlighed,"Christiansvej 9, st. th",2600, Glostrup,400000,1995-03-29,Alm. Salg,68,5882,3,1947,
161,Villa,Solsortevej 27,2600, Glostrup,863920,1995-03-29,Alm. Salg,83,10409,3,1954,
161,Villa,Solvangsvej 7,2600, Glostrup,1109000,1995-03-29,Alm. Salg,142,7810,6,1932,
161,Villa,Gerdasvej 51,2600, Glostrup,605810,1995-03-28,Alm. Salg,91,6657,4,1938,
161,Ejerlejlighed,"Sofielundsvej 1D, st. tv",2600, Glostrup,360012,1995-03-27,Alm. Salg,59,6102,2,1939,
161,Ejerlejlighed,"Magnoliavej 10, 2. th",2600, Glostrup,290000,1995-03-23,Alm. Salg,63,4603,3,1946,
161,Rækkehus,Højbovej 12,2600, Glostrup,921605,1995-03-22,Alm. Salg,205,4496,5,1965,
161,Ejerlejlighed,"Hovedvejen 180, 1. th",2600, Glostrup,405000,1995-03-19,Alm. Salg,80,5063,4,1948,
161,Ejerlejlighed,"Byparkvej 8, 1. th",2600, Glostrup,369000,1995-03-19,Alm. Salg,61,6049,2,1975,
161,Rækkehus,Anemonevej 31,2600, Glostrup,798000,1995-03-17,Alm. Salg,136,5868,4,1974,
161,Villa,Ydergrænsen 25,2600, Glostrup,375000,1995-03-15,Auktion,96,3906,3,1961,
161,Villa,Violvej 12,2600, Glostrup,851370,1995-03-14,Alm. Salg,135,6306,5,1934,
161,Villa,Rønvej 6,2600, Glostrup,897250,1995-03-11,Alm. Salg,87,10313,4,1953,
161,Villa,Gerdasvej 25,2600, Glostrup,247063,1995-03-10,Alm. Salg,116,2130,5,1920,
161,Villa,Vagtelvænget 28,2600, Glostrup,845000,1995-03-09,Alm. Salg,177,4774,5,1957,
161,Villa,Ejbydalsvej 246,2600, Glostrup,1207790,1995-03-09,Alm. Salg,190,6357,6,1975,
161,Villa,Hortensiavej 21,2600, Glostrup,746000,1995-03-08,Alm. Salg,113,6602,4,1965,
161,Villa,Falkevej 18,2600, Glostrup,620000,1995-03-07,Fam. Salg,127,4882,4,1953,
161,Villa,Elmevej 9,2600, Glostrup,735000,1995-03-05,Alm. Salg,88,8352,4,1935,
161,Villa,Bjergbakkevej 208,2600, Glostrup,357517,1995-03-05,Alm. Salg,162,2207,6,1972,
161,Villa,Enighedsvej 5,2600, Glostrup,549000,1995-03-02,Alm. Salg,147,3735,5,1928,
161,Villa,Brandsbjergvej 18,2600, Glostrup,993203,1995-03-01,Alm. Salg,158,6286,7,1970,
161,Villa,Heggelunds Alle 13,2600, Glostrup,832854,1995-02-28,Alm. Salg,112,7436,5,1937,
161,Villa,Lærkevej 15,2600, Glostrup,774258,1995-02-28,Alm. Salg,146,5303,5,1956,
161,Ejerlejlighed,"Magnoliavej 10, st. tv",2600, Glostrup,380000,1995-02-23,Alm. Salg,63,6032,3,1946,
161,Villa,Linde Alle 17,2600, Glostrup,660000,1995-02-23,Alm. Salg,129,5116,5,1900,
161,Villa,Østerager 14,2600, Glostrup,1231000,1995-02-22,Alm. Salg,147,8374,4,1989,
161,Villa,Østerager 55,2600, Glostrup,1265000,1995-02-22,Alm. Salg,153,8268,8,1996,
161,Villa,Egevej 9,2600, Glostrup,550000,1995-02-22,Alm. Salg,133,4135,6,1934,
161,Villa,Bjergbakkevej 29,2600, Glostrup,906697,1995-02-20,Alm. Salg,161,5632,6,1965,
161,Villa,Ejbytoften 10,2600, Glostrup,1900805,1995-02-18,Alm. Salg,388,4899,13,1860,
161,Villa,Vagtelvænget 4,2600, Glostrup,995094,1995-02-16,Alm. Salg,179,5559,7,1957,
161,Villa,Falkevej 10,2600, Glostrup,892000,1995-02-16,Alm. Salg,124,7194,5,1958,
161,Ejerlejlighed,"Evas Alle 3, 2. tv",2600, Glostrup,450000,1995-02-14,Alm. Salg,69,6522,3,1936,
161,Ejerlejlighed,"Højvangsvej 30, 2. tv",2600, Glostrup,315120,1995-02-13,Alm. Salg,62,5083,2,1934,
161,Ejerlejlighed,"Nordre Ringvej 10, 1. th",2600, Glostrup,335000,1995-02-12,Alm. Salg,57,5877,2,1940,
161,Villa,Rosenvej 3,2600, Glostrup,467500,1995-02-12,Alm. Salg,140,3339,6,1921,
161,Ejerlejlighed,"Østervej 23, 2. tv",2600, Glostrup,408816,1995-02-11,Alm. Salg,72,5678,2,1959,
161,Villa,Solsortevej 15,2600, Glostrup,162213,1995-02-09,Andet,124,1308,2,1956,
161,Villa,Rågevej 10,2600, Glostrup,864255,1995-02-09,Alm. Salg,197,4387,5,1959,
161,Rækkehus,Hvissingeparken 4,2600, Glostrup,598000,1995-02-06,Alm. Salg,98,6102,4,1967,
161,Villa,Peders Kilde 3,2600, Glostrup,285097,1995-02-05,Andet,129,2210,4,1968,
161,Villa,Bjergbakkevej 11,2600, Glostrup,249394,1995-02-02,Fam. Salg,113,2207,4,1965,
161,Ejerlejlighed,"Sofielundsvej 18, 1. th",2600, Glostrup,425000,1995-01-31,Alm. Salg,79,5380,2,1933,
161,Villa,Vingeager 3,2600, Glostrup,996000,1995-01-31,Alm. Salg,148,6730,4,1980,
161,Rækkehus,Lilliendalsvej 30,2600, Glostrup,846460,1995-01-30,Alm. Salg,157,4950,5,1966,
161,Ejerlejlighed,"Magnoliavej 4, st. tv",2600, Glostrup,355000,1995-01-30,Alm. Salg,63,5635,3,1946,
161,Ejerlejlighed,"Lilliendalsvej 1, st. 4",2600, Glostrup,425000,1995-01-30,Alm. Salg,50,8500,2,1970,
161,Ejerlejlighed,"Gyvelvej 18, st. th",2600, Glostrup,193654,1995-01-29,Alm. Salg,77,2515,3,1961,
161,Villa,Ørnebjergvej 23,2600, Glostrup,574145,1995-01-29,Alm. Salg,155,3704,4,1925,
161,Ejerlejlighed,"Lilliendalsvej 1, 2. 2",2600, Glostrup,108000,1995-01-25,Auktion,39,2769,1,1970,
161,Ejerlejlighed,"Hovedvejen 154, 3. 26",2600, Glostrup,432625,1995-01-25,Alm. Salg,81,5341,2,1978,
161,Villa,Iriskrogen 6,2600, Glostrup,810525,1995-01-25,Alm. Salg,166,4883,7,1964,
161,Rækkehus,Mellemtoftevej 8,2600, Glostrup,575000,1995-01-24,Alm. Salg,124,4637,6,1944,
161,Villa,Højmarksvej 16,2600, Glostrup,925000,1995-01-23,Alm. Salg,169,5473,7,1927,
161,Ejerlejlighed,"Hovedvejen 60C, 1. th",2600, Glostrup,308790,1995-01-19,Alm. Salg,51,6055,2,1943,
161,Villa,Rørsangervej 28,2600, Glostrup,959079,1995-01-19,Alm. Salg,112,8563,3,1962,
161,Villa,Clarasvej 10,2600, Glostrup,479400,1995-01-19,Alm. Salg,182,2634,6,1949,
161,Villa,Sofielunden 2,2600, Glostrup,940899,1995-01-16,Alm. Salg,158,5955,4,1956,
161,Villa,Langagervej 39,2600, Glostrup,600000,1995-01-14,Alm. Salg,185,3243,5,0,
161,Ejerlejlighed,"Magnoliavej 18, 2. tv",2600, Glostrup,385000,1995-01-10,Alm. Salg,51,7549,2,1946,
161,Ejerlejlighed,"Østervej 11, 2. 4",2600, Glostrup,354400,1995-01-08,Alm. Salg,48,7383,2,1944,
161,Ejerlejlighed,"Banegårdsvej 17, st. th",2600, Glostrup,455000,1995-01-07,Alm. Salg,91,5000,3,1936,
161,Ejerlejlighed,"Østervej 9B, st. th",2600, Glostrup,483000,1994-12-27,Alm. Salg,73,6616,3,1943,
161,Ejerlejlighed,"Brøndbyvestervej 20, 2. 25",2600, Glostrup,342354,1994-12-22,Alm. Salg,76,4505,2,1961,
161,Ejerlejlighed,"Christiansvej 7, 2. tv",2600, Glostrup,390000,1994-12-21,Alm. Salg,86,4535,4,1947,
161,Villa,Ejbydalsvej 252,2600, Glostrup,1250000,1994-12-20,Alm. Salg,138,9058,4,1975,
161,Ejerlejlighed,"Christiansvej 11, 2. tv",2600, Glostrup,348000,1994-12-18,Alm. Salg,57,6105,2,1947,
161,Villa,Vingeager 6,2600, Glostrup,1216000,1994-12-15,Alm. Salg,114,10667,4,1980,
161,Villa,Flemager 22,2600, Glostrup,750000,1994-12-13,Alm. Salg,181,4144,7,1962,
161,Villa,Bryggergårdsvej 14,2600, Glostrup,820000,1994-12-13,Alm. Salg,130,6308,3,1930,
161,Villa,Gerdasvej 23,2600, Glostrup,576000,1994-12-12,Alm. Salg,121,4760,6,1931,
161,Villa,Evas Alle 5,2600, Glostrup,453053,1994-12-12,Alm. Salg,121,3744,5,1931,
161,Ejerlejlighed,"Nordre Ringvej 14, 1. tv",2600, Glostrup,360000,1994-12-11,Alm. Salg,67,5373,3,1940,
161,Villa,Vagtelvænget 20,2600, Glostrup,1050000,1994-12-10,Alm. Salg,153,6863,5,1959,
161,Ejerlejlighed,"Sofielundsvej 20, 1. tv",2600, Glostrup,569630,1994-12-07,Alm. Salg,92,6192,3,1931,
161,Villa,Søndervangsvej 14,2600, Glostrup,1085000,1994-12-07,Alm. Salg,135,8037,4,1936,
161,Villa,Edithsvej 7,2600, Glostrup,275000,1994-12-06,Alm. Salg,136,2022,5,1996,
161,Villa,Ejbydalsvej 25,2600, Glostrup,954930,1994-12-05,Alm. Salg,127,7519,4,1976,
161,Villa,Byparkvej 120,2600, Glostrup,700000,1994-12-04,Alm. Salg,94,7447,4,1960,
161,Villa,Østerager 64,2600, Glostrup,1232000,1994-12-03,Alm. Salg,123,10016,5,1996,
161,Villa,Enighedsvej 30,2600, Glostrup,910000,1994-12-03,Alm. Salg,165,5515,6,1935,
