municipality,housing_type,address,zip_code,town,purchase_amount,date_of_sale,type_of_sale,square meters,square meters_price,rooms,year_of_construction,The percentage difference between the latest bid price and the sale price
165,Rækkehus,Bispehusene 12,2620, Albertslund,2748000,2021-12-29,Alm. Salg,108,25444,4,1972,
165,Rækkehus,Askebo 11,2620, Albertslund,3550000,2021-12-26,Alm. Salg,126,28175,5,2013,-1%
165,Ejerlejlighed,"Topperne 14, 3. 32",2620, Albertslund,1380000,2021-12-26,Alm. Salg,49,28163,2,1971,-1%
165,Villa,Kvædehaven 147,2600, Glostrup,2150000,2021-12-24,Fam. Salg,142,15141,6,1971,
165,Ejerlejlighed,"Topperne 32, 2. 22",2620, Albertslund,1540000,2021-12-20,Alm. Salg,49,31429,2,1972,-4%
165,Rækkehus,Pilehusene 48,2600, Glostrup,2995000,2021-12-19,Alm. Salg,114,26272,4,1973,
165,Rækkehus,Tranehusene 35,2620, Albertslund,2995000,2021-12-18,Alm. Salg,112,26741,4,1972,
165,Rækkehus,Jægerhusene 35,2620, Albertslund,2900000,2021-12-16,Alm. Salg,106,27358,4,1968,-2%
165,Villa,Hasselhaven 49,2600, Glostrup,4395000,2021-12-14,Alm. Salg,156,28173,4,1972,
165,Rækkehus,Rytterhusene 114,2620, Albertslund,2850000,2021-12-13,Alm. Salg,108,26389,5,1968,-1%
165,Ejerlejlighed,Mölndalsparken 1,2620, Albertslund,2200000,2021-12-13,Alm. Salg,69,31884,3,1986,
165,Rækkehus,Jægerhusene 15,2620, Albertslund,3048000,2021-12-12,Alm. Salg,108,28222,4,1968,
165,Ejerlejlighed,"Topperne 28, 1. 13",2620, Albertslund,2271000,2021-12-12,Alm. Salg,97,23412,4,1972,-1%
165,Rækkehus,Degnehusene 72,2620, Albertslund,3450000,2021-12-08,Alm. Salg,158,21835,6,1972,
165,Ejerlejlighed,"Kanalgaden 8, 2. tv",2620, Albertslund,1795000,2021-12-03,Alm. Salg,96,18698,3,1970,
165,Villa,Hvidager 37,2620, Albertslund,3980000,2021-12-02,Alm. Salg,138,28841,5,1971,-5%
165,Villa,Porsager 87,2620, Albertslund,3500000,2021-11-30,Alm. Salg,137,25547,4,1966,-5%
165,Rækkehus,Præstehusene 23,2620, Albertslund,3425000,2021-11-29,Alm. Salg,165,20758,5,1969,-5%
165,Rækkehus,Fængselsvej 22,2620, Albertslund,3645000,2021-11-29,Alm. Salg,133,27406,5,1918,-1%
165,Rækkehus,Robinievej 11,2620, Albertslund,3995000,2021-11-27,Alm. Salg,141,28333,4,2007,
165,Ejerlejlighed,"Topperne 28, st. 1",2620, Albertslund,2395000,2021-11-24,Alm. Salg,97,24691,4,1972,
165,Rækkehus,Poppelhusene 22,2600, Glostrup,3000000,2021-11-22,Alm. Salg,122,24590,5,1974,-3%
165,Rækkehus,Fyrrehusene 7,2600, Glostrup,3495000,2021-11-22,Alm. Salg,99,35303,3,1969,
165,Villa,Randager 109,2620, Albertslund,2900000,2021-11-19,Alm. Salg,106,27358,4,1967,
165,Rækkehus,Elmehusene 60,2600, Glostrup,2580000,2021-11-15,Alm. Salg,100,25800,4,1968,-3%
165,Rækkehus,Falkehusene 85,2620, Albertslund,2648000,2021-11-14,Alm. Salg,106,24981,5,1970,
165,Rækkehus,Bispehusene 11,2620, Albertslund,2940000,2021-11-12,Alm. Salg,112,26250,5,1972,
165,Rækkehus,Lækrogen 74,2620, Albertslund,36500000,2021-11-10,Alm. Salg,124,294355,5,2021,
165,Rækkehus,Lækrogen 18,2620, Albertslund,29350000,2021-11-10,Alm. Salg,124,236694,5,2021,
165,Rækkehus,Lækrogen 2,2620, Albertslund,29350000,2021-11-10,Alm. Salg,124,236694,5,2021,
165,Rækkehus,Fasanhusene 42,2620, Albertslund,1402500,2021-11-09,Fam. Salg,106,13231,4,1968,
165,Ejerlejlighed,"Topperne 9, st. 1",2620, Albertslund,2200000,2021-11-08,Alm. Salg,102,21569,4,1972,-2%
165,Villa,Hvidager 27,2620, Albertslund,3700000,2021-11-07,Alm. Salg,157,23567,5,1966,
165,Rækkehus,Pilehusene 46,2600, Glostrup,2895000,2021-11-05,Alm. Salg,114,25395,4,1973,
165,Rækkehus,Elmehusene 138,2600, Glostrup,2650000,2021-11-04,Alm. Salg,96,27604,4,1968,
165,Rækkehus,Tornegårdsvej 31,2620, Albertslund,3449000,2021-11-04,Alm. Salg,119,28983,4,2014,-1%
165,Ejerlejlighed,"Topperne 7, 1. 12",2620, Albertslund,1400000,2021-11-04,Alm. Salg,49,28571,2,1972,0%
165,Villa,Damgårdsvej 15A,2620, Albertslund,2400000,2021-11-03,Alm. Salg,139,17266,5,2007,
165,Rækkehus,Robinievej 99,2620, Albertslund,3500000,2021-10-31,Alm. Salg,131,26718,4,2008,-3%
165,Ejerlejlighed,"Topperne 8, st. 2",2620, Albertslund,800000,2021-10-30,Alm. Salg,33,24242,1,1971,-11%
165,Rækkehus,Præstehusene 8,2620, Albertslund,3495000,2021-10-27,Alm. Salg,156,22404,4,1970,1%
165,Villa,Lavager 9,2620, Albertslund,4595000,2021-10-27,Alm. Salg,175,26257,5,1966,
165,Villa,Fyrrehusene 2,2600, Glostrup,4000000,2021-10-27,Alm. Salg,112,35714,5,1969,3%
165,Rækkehus,Glentehusene 1,2620, Albertslund,3037500,2021-10-25,Alm. Salg,108,28125,4,1968,-1%
165,Ejerlejlighed,"Topperne 16, 3. 34",2620, Albertslund,1300000,2021-10-21,Alm. Salg,49,26531,2,1971,-3%
165,Rækkehus,Humlehusene 118,2620, Albertslund,3210000,2021-10-20,Alm. Salg,156,20577,4,1971,0%
165,Ejerlejlighed,"Topperne 9, st. 2",2620, Albertslund,845000,2021-10-20,Alm. Salg,33,25606,1,1972,
165,Villa,Enebærhaven 43,2620, Albertslund,4450000,2021-10-20,Alm. Salg,160,27813,5,1971,-1%
165,Rækkehus,Fængselsvej 10,2620, Albertslund,3425000,2021-10-18,Alm. Salg,176,19460,4,1900,-2%
165,Rækkehus,Fiskerhusene 118,2620, Albertslund,2898000,2021-10-17,Alm. Salg,108,26833,4,1972,
165,Villa,Ledøjevej 34,2620, Albertslund,350000,2021-10-15,Alm. Salg,190,1691,7,1975,
165,Rækkehus,Fiskerhusene 10,2620, Albertslund,2800000,2021-10-14,Alm. Salg,106,26415,4,1968,-3%
165,Villa,Porsager 20,2620, Albertslund,3373000,2021-10-14,Alm. Salg,121,27876,4,1965,-1%
165,Rækkehus,Falkehusene 37,2620, Albertslund,1125000,2021-10-13,Fam. Salg,108,10417,4,1968,
165,Ejerlejlighed,"Topperne 30, 1. 12",2620, Albertslund,1285000,2021-10-13,Alm. Salg,49,26224,2,1972,-4%
165,Ejerlejlighed,"Topperne 9, st. 4",2620, Albertslund,1298000,2021-10-12,Alm. Salg,49,26490,2,1972,
165,Villa,Kongsager 8,2620, Albertslund,3675000,2021-10-10,Alm. Salg,127,28937,6,1966,-2%
165,Villa,Randager 102,2620, Albertslund,4025000,2021-10-10,Alm. Salg,153,26307,4,1966,
165,Rækkehus,Rytterhusene 94,2620, Albertslund,2698000,2021-10-09,Alm. Salg,108,24981,4,1968,
165,Ejerlejlighed,"Topperne 20, 3. 34",2620, Albertslund,1248000,2021-10-09,Alm. Salg,49,25469,2,1972,-4%
165,Villa,Randager 70,2620, Albertslund,3645000,2021-10-09,Alm. Salg,139,26223,6,1966,-1%
165,Ejerlejlighed,"Kanalgaden 4, 2. th",2620, Albertslund,1845000,2021-10-06,Alm. Salg,87,21207,2,1970,-3%
165,Villa,Randager 111,2620, Albertslund,4495000,2021-10-06,Alm. Salg,140,32107,5,1968,
165,Ejerlejlighed,Egebo 17,2620, Albertslund,2750000,2021-10-05,Alm. Salg,105,26190,3,2008,-4%
165,Rækkehus,Askebo 40,2620, Albertslund,3850000,2021-10-04,Alm. Salg,105,36667,3,2012,1%
165,Rækkehus,Pilehusene 62,2600, Glostrup,2995000,2021-10-03,Alm. Salg,110,27227,4,1973,
165,Rækkehus,Falkehusene 9,2620, Albertslund,2895000,2021-09-30,Alm. Salg,108,26806,4,1968,
165,Rækkehus,Fasanhusene 2,2620, Albertslund,2795000,2021-09-28,Alm. Salg,108,25880,4,1968,
165,Rækkehus,Poppelhusene 16,2600, Glostrup,1500000,2021-09-28,Fam. Salg,126,11905,5,1975,
165,Rækkehus,Rytterhusene 34,2620, Albertslund,2995000,2021-09-28,Alm. Salg,106,28255,5,1968,
165,Ejerlejlighed,"Topperne 8, 3. 34",2620, Albertslund,1166000,2021-09-28,Fam. Salg,49,23796,2,1971,
165,Rækkehus,Elmehusene 155,2600, Glostrup,2575000,2021-09-20,Alm. Salg,100,25750,4,1967,-3%
165,Villa,Skærager 36,2620, Albertslund,4195000,2021-09-20,Alm. Salg,140,29964,5,1969,
165,Villa,Roskildevej 149B,2620, Albertslund,2500000,2021-09-20,Alm. Salg,169,14793,7,1927,
165,Ejerlejlighed,Mölndalsparken 105,2620, Albertslund,2075000,2021-09-19,Alm. Salg,67,30970,3,1986,-1%
165,Rækkehus,Degnehusene 68,2620, Albertslund,3495000,2021-09-16,Alm. Salg,152,22993,5,1972,
165,Ejerlejlighed,"Topperne 3, 3. 33",2620, Albertslund,2160000,2021-09-16,Alm. Salg,97,22268,4,1972,-2%
165,Villa,Lodager 35,2620, Albertslund,3525000,2021-09-16,Alm. Salg,138,25543,5,1965,-3%
165,Rækkehus,Elmehusene 252,2600, Glostrup,2540000,2021-09-15,Alm. Salg,100,25400,4,1969,-4%
165,Rækkehus,Rytterhusene 51,2620, Albertslund,3095000,2021-09-15,Alm. Salg,106,29198,4,1968,
165,Ejerlejlighed,"Topperne 8, st. 1",2620, Albertslund,304755,2021-09-15,Fam. Salg,97,3142,4,1971,
165,Ejerlejlighed,"Topperne 13, 1. 13",2620, Albertslund,2495000,2021-09-14,Alm. Salg,100,24950,4,1972,
165,Villa,Platanhaven 1,2600, Glostrup,2950000,2021-09-14,Fam. Salg,85,34706,3,1966,
165,Rækkehus,Lange Eng 34,2620, Albertslund,4675000,2021-09-10,Alm. Salg,128,36523,6,2008,
165,Villa,Roskildevej 199,2620, Albertslund,3410000,2021-09-09,Alm. Salg,132,25833,6,1939,0%
165,Rækkehus,Jægerhusene 8,2620, Albertslund,3100000,2021-09-08,Alm. Salg,106,29245,4,1968,0%
165,Ejerlejlighed,"Topperne 22, 3. 32",2620, Albertslund,1375000,2021-09-08,Alm. Salg,49,28061,2,1972,-1%
165,Rækkehus,Poppelhusene 34,2600, Glostrup,3100000,2021-09-06,Alm. Salg,122,25410,5,1974,-3%
165,Rækkehus,Elmehusene 215,2600, Glostrup,2455000,2021-09-06,Alm. Salg,100,24550,4,1967,0%
165,Rækkehus,Fasanhusene 18,2620, Albertslund,2605000,2021-09-05,Alm. Salg,106,24575,4,1968,0%
165,Rækkehus,Fiskerhusene 90,2620, Albertslund,2795000,2021-09-05,Alm. Salg,108,25880,4,1968,
165,Rækkehus,Robinievej 13,2620, Albertslund,3650000,2021-09-05,Alm. Salg,141,25887,5,2007,
165,Rækkehus,Robinievej 27,2620, Albertslund,3750000,2021-09-02,Alm. Salg,141,26596,4,2007,-1%
165,Villa,Mørkager 21,2620, Albertslund,4495000,2021-08-30,Alm. Salg,155,29000,5,1967,
165,Rækkehus,Elmehusene 296,2600, Glostrup,2325000,2021-08-29,Alm. Salg,100,23250,4,1968,-3%
165,Ejerlejlighed,"Tornegårdsvej 62, st",2620, Albertslund,1995000,2021-08-26,Alm. Salg,62,32177,2,2008,
165,Villa,Linde Alle 3,2620, Albertslund,3500000,2021-08-26,Alm. Salg,185,18919,4,1938,
165,Ejerlejlighed,"Topperne 11, 1. 13",2620, Albertslund,2255000,2021-08-25,Alm. Salg,102,22108,4,1972,
165,Villa,Kongsager 35,2620, Albertslund,4725000,2021-08-25,Alm. Salg,140,33750,4,1970,-1%
165,Rækkehus,Elmehusene 194,2600, Glostrup,2850000,2021-08-24,Alm. Salg,100,28500,4,1968,2%
165,Villa,Kastanie Alle 18,2620, Albertslund,3700000,2021-08-24,Alm. Salg,149,24832,5,1912,-3%
165,Villa,Blankager 65,2620, Albertslund,3848000,2021-08-19,Alm. Salg,162,23753,5,1971,
165,Rækkehus,Skriverhusene 5,2620, Albertslund,2650000,2021-08-17,Alm. Salg,108,24537,5,1972,-4%
165,Rækkehus,Lange Eng 20,2620, Albertslund,4675000,2021-08-15,Alm. Salg,128,36523,6,2008,
165,Ejerlejlighed,"Topperne 1, 2. 23",2620, Albertslund,2150000,2021-08-12,Alm. Salg,100,21500,4,1972,-4%
165,Ejerlejlighed,Herstedøstergade 4,2620, Albertslund,3300000,2021-08-09,Alm. Salg,165,20000,4,1901,-4%
165,Rækkehus,Tranehusene 59,2620, Albertslund,2825000,2021-08-07,Alm. Salg,112,25223,4,1972,-1%
165,Ejerlejlighed,"Topperne 1, 3. 34",2620, Albertslund,1040000,2021-08-05,Alm. Salg,49,21224,2,1972,
165,Ejerlejlighed,"Topperne 24, st. 4",2620, Albertslund,1249000,2021-08-04,Alm. Salg,49,25490,2,1972,
165,Villa,Porsager 22,2620, Albertslund,3665000,2021-08-04,Alm. Salg,137,26752,5,1965,
165,Villa,Platanhaven 116,2600, Glostrup,4100000,2021-08-03,Alm. Salg,164,25000,6,1966,
165,Rækkehus,Bispehusene 28,2620, Albertslund,2800000,2021-08-02,Alm. Salg,108,25926,5,1974,-3%
165,Rækkehus,Tornegårdsvej 32,2620, Albertslund,3400000,2021-08-02,Alm. Salg,129,26357,4,2014,-3%
165,Rækkehus,Skyttehusene 56,2620, Albertslund,2598000,2021-07-28,Alm. Salg,106,24509,5,1968,
165,Ejerlejlighed,"Topperne 10, st. 3",2620, Albertslund,2335000,2021-07-28,Alm. Salg,97,24072,4,1971,-3%
165,Rækkehus,Poppelhusene 36,2600, Glostrup,3225000,2021-07-27,Alm. Salg,122,26434,5,1975,-1%
165,Rækkehus,Falkehusene 57,2620, Albertslund,2925000,2021-07-27,Alm. Salg,108,27083,5,1969,-1%
165,Ejerlejlighed,"Topperne 30, st. 2",2620, Albertslund,850000,2021-07-27,Alm. Salg,33,25758,1,1972,-5%
165,Rækkehus,Præstehusene 118,2620, Albertslund,3651000,2021-07-25,Alm. Salg,165,22127,5,1969,
165,Villa,Skærager 44,2620, Albertslund,3850000,2021-07-25,Alm. Salg,137,28102,5,1970,-4%
165,Villa,Lavager 11,2620, Albertslund,3300000,2021-07-24,Alm. Salg,125,26400,4,1967,-4%
165,Rækkehus,Elmehusene 290,2600, Glostrup,2750000,2021-07-22,Alm. Salg,96,28646,4,1968,-2%
165,Rækkehus,Bispehusene 3,2620, Albertslund,2825000,2021-07-22,Alm. Salg,108,26157,5,1972,-1%
165,Rækkehus,Rytterhusene 71,2620, Albertslund,701250,2021-07-21,Fam. Salg,106,6616,4,1968,
165,Villa,Kvædehaven 58,2600, Glostrup,4240000,2021-07-14,Alm. Salg,155,27355,5,1969,1%
165,Villa,Randager 99,2620, Albertslund,3550000,2021-07-14,Alm. Salg,144,24653,4,1965,2%
165,Rækkehus,Elmehusene 134,2600, Glostrup,2750000,2021-07-13,Alm. Salg,100,27500,4,1968,
165,Rækkehus,Præstehusene 121,2620, Albertslund,3675000,2021-07-13,Alm. Salg,156,23558,4,1970,
165,Rækkehus,Bispehusene 7,2620, Albertslund,2795000,2021-07-12,Alm. Salg,108,25880,4,1972,
165,Villa,Hvidager 1,2620, Albertslund,2200000,2021-07-12,Fam. Salg,181,12155,6,1967,
165,Rækkehus,Glentehusene 24,2620, Albertslund,2300000,2021-07-10,Alm. Salg,106,21698,4,1968,
165,Rækkehus,Poppelhusene 7,2600, Glostrup,2805000,2021-07-10,Alm. Salg,120,23375,5,1974,0%
165,Villa,Randager 62,2620, Albertslund,3670000,2021-07-08,Alm. Salg,174,21092,4,1973,-2%
165,Rækkehus,Elmehusene 286,2600, Glostrup,2499999,2021-07-07,Alm. Salg,96,26042,4,1968,
165,Villa,Ledøjevej 31,2620, Albertslund,3000000,2021-07-07,Alm. Salg,111,27027,3,1907,0%
165,Rækkehus,Elmehusene 69,2600, Glostrup,2465000,2021-07-06,Alm. Salg,96,25677,3,1967,-1%
165,Villa,Lavager 20,2620, Albertslund,4145000,2021-07-06,Alm. Salg,153,27092,4,1968,-3%
165,Villa,Randager 51,2620, Albertslund,3450000,2021-07-06,Alm. Salg,173,19942,5,1966,-1%
165,Rækkehus,Poppelhusene 56,2600, Glostrup,3195000,2021-07-05,Alm. Salg,107,29860,4,1968,
165,Rækkehus,Elmehusene 278,2600, Glostrup,2395000,2021-07-05,Alm. Salg,100,23950,4,1968,
165,Rækkehus,Skyttehusene 79,2620, Albertslund,2900000,2021-07-02,Alm. Salg,108,26852,4,1968,-3%
165,Rækkehus,Skyttehusene 43,2620, Albertslund,1450000,2021-06-29,Alm. Salg,106,13679,5,1968,
165,Villa,Snebærhaven 10,2620, Albertslund,4400000,2021-06-29,Alm. Salg,183,24044,6,1969,-2%
165,Rækkehus,Bispehusene 33,2620, Albertslund,2660000,2021-06-28,Alm. Salg,112,23750,5,1972,-5%
165,Ejerlejlighed,"Topperne 7, 3. 31",2620, Albertslund,2225000,2021-06-23,Alm. Salg,105,21190,4,1972,-1%
165,Rækkehus,Skriverhusene 60,2620, Albertslund,3175000,2021-06-17,Alm. Salg,106,29953,4,1969,-1%
165,Villa,Porsager 62,2620, Albertslund,3650000,2021-06-17,Alm. Salg,136,26838,6,1967,
165,Rækkehus,Skriverhusene 10,2620, Albertslund,2710000,2021-06-16,Alm. Salg,106,25566,4,1969,-1%
165,Villa,Hvidager 6,2620, Albertslund,3175000,2021-06-16,Alm. Salg,210,15119,5,1967,
165,Villa,Kvædehaven 49,2600, Glostrup,3700000,2021-06-16,Alm. Salg,134,27612,6,1967,-3%
165,Rækkehus,Degnehusene 88,2620, Albertslund,3498000,2021-06-15,Alm. Salg,156,22423,4,1972,
165,Rækkehus,Fiskerhusene 134,2620, Albertslund,2500000,2021-06-13,Alm. Salg,108,23148,4,1972,-4%
165,Rækkehus,Rytterhusene 70,2620, Albertslund,2525000,2021-06-10,Alm. Salg,108,23380,4,1968,-1%
165,Rækkehus,Tornegårdsvej 36,2620, Albertslund,3225000,2021-06-09,Alm. Salg,119,27101,4,2014,-2%
165,Rækkehus,Glentehusene 63,2620, Albertslund,2695000,2021-06-08,Alm. Salg,108,24954,4,1968,
165,Ejerlejlighed,"Topperne 26, st. 3",2620, Albertslund,2400000,2021-06-07,Alm. Salg,102,23529,4,1972,-4%
165,Ejerlejlighed,Mölndalsparken 43,2620, Albertslund,1855000,2021-06-07,Alm. Salg,69,26884,3,1986,-2%
165,Rækkehus,Jægerhusene 7,2620, Albertslund,2800000,2021-06-06,Alm. Salg,106,26415,5,1968,-2%
165,Rækkehus,Robinievej 30,2620, Albertslund,3545000,2021-06-06,Alm. Salg,135,26259,4,2007,
165,Rækkehus,Elmehusene 306,2600, Glostrup,2950000,2021-06-02,Alm. Salg,96,30729,4,1968,-2%
165,Rækkehus,Askebo 8,2620, Albertslund,1577500,2021-06-02,Fam. Salg,105,15024,4,2013,
165,Rækkehus,Fasanhusene 17,2620, Albertslund,2730000,2021-06-01,Alm. Salg,106,25755,4,1968,
165,Rækkehus,Jægerhusene 45,2620, Albertslund,2795000,2021-05-31,Alm. Salg,106,26368,4,1968,
165,Rækkehus,Elmehusene 223,2600, Glostrup,2350000,2021-05-30,Alm. Salg,96,24479,4,1967,-2%
165,Rækkehus,Tornegårdsvej 57,2620, Albertslund,3350000,2021-05-30,Alm. Salg,121,27686,4,2008,
165,Rækkehus,Vridsløsestræde 2,2620, Albertslund,2795000,2021-05-27,Alm. Salg,91,30714,3,1859,
165,Rækkehus,Fasanhusene 5,2620, Albertslund,949859,2021-05-26,Andet,106,8961,4,1968,
165,Villa,Kvædehaven 71,2600, Glostrup,3595000,2021-05-26,Alm. Salg,148,24291,4,1969,
165,Rækkehus,Bakkestræde 14,2620, Albertslund,4435000,2021-05-25,Alm. Salg,172,25785,6,1969,1%
165,Rækkehus,Præstehusene 77,2620, Albertslund,3450000,2021-05-25,Alm. Salg,158,21835,4,1970,-1%
165,Villa,Snebærhaven 29,2620, Albertslund,3995000,2021-05-25,Alm. Salg,183,21831,5,1969,
165,Rækkehus,Fasanhusene 26,2620, Albertslund,2898000,2021-05-24,Alm. Salg,108,26833,5,1968,
165,Rækkehus,Elmehusene 166,2600, Glostrup,2475000,2021-05-24,Alm. Salg,96,25781,4,1967,
165,Rækkehus,Blomsterkrogen 17A,2620, Albertslund,3100000,2021-05-24,Alm. Salg,124,25000,3,1986,-3%
165,Ejerlejlighed,"Topperne 3, st. 3",2620, Albertslund,2148000,2021-05-24,Alm. Salg,97,22144,4,1972,
165,Villa,Snebærhaven 94,2620, Albertslund,3000000,2021-05-24,Alm. Salg,105,28571,4,1969,-9%
165,Villa,Flintager 10,2620, Albertslund,3760000,2021-05-24,Alm. Salg,135,27852,5,1968,2%
165,Rækkehus,Tornegårdsvej 19,2620, Albertslund,3400000,2021-05-21,Alm. Salg,119,28571,4,2014,0%
165,Rækkehus,Herstedøstervej 64C,2620, Albertslund,5800000,2021-05-19,Alm. Salg,164,35366,4,2000,
165,Rækkehus,Poppelhusene 11,2600, Glostrup,2695000,2021-05-18,Alm. Salg,120,22458,5,1974,
165,Rækkehus,Poppelhusene 80,2600, Glostrup,3300000,2021-05-18,Alm. Salg,107,30841,4,1968,-3%
165,Rækkehus,Degnehusene 73,2620, Albertslund,3295000,2021-05-18,Alm. Salg,156,21122,5,1972,
165,Ejerlejlighed,"Topperne 5, 3. 31",2620, Albertslund,2075000,2021-05-18,Alm. Salg,97,21392,4,1972,-1%
165,Villa,Snebærhaven 1,2620, Albertslund,3945000,2021-05-18,Alm. Salg,183,21557,5,1969,
165,Rækkehus,Humlehusene 60,2620, Albertslund,3495000,2021-05-17,Alm. Salg,152,22993,4,1971,
165,Rækkehus,Fængselsvej 22,2620, Albertslund,1700000,2021-05-17,Fam. Salg,133,12782,5,1918,
165,Rækkehus,Birkelundsvej 8,2620, Albertslund,3250000,2021-05-17,Alm. Salg,110,29545,4,2011,-1%
165,Villa,Kongsager 11,2620, Albertslund,3848000,2021-05-16,Alm. Salg,123,31285,4,1966,
165,Villa,Platanhaven 3,2600, Glostrup,3945000,2021-05-16,Alm. Salg,135,29222,4,1967,1%
165,Rækkehus,Herstedvesterstræde 56C,2620, Albertslund,4395000,2021-05-13,Alm. Salg,121,36322,4,2021,
165,Rækkehus,Elmehusene 182,2600, Glostrup,2500000,2021-05-12,Alm. Salg,96,26042,4,1968,-4%
165,Rækkehus,Rytterhusene 34,2620, Albertslund,2945000,2021-05-11,Alm. Salg,106,27783,5,1968,
165,Rækkehus,Tranehusene 24,2620, Albertslund,2650000,2021-05-11,Alm. Salg,108,24537,5,1972,-5%
165,Villa,Kongsager 37,2620, Albertslund,3500000,2021-05-11,Alm. Salg,124,28226,4,1966,-3%
165,Rækkehus,Glentehusene 38,2620, Albertslund,2595000,2021-05-09,Alm. Salg,106,24481,5,1968,
165,Rækkehus,Elmehusene 2,2600, Glostrup,2545000,2021-05-09,Alm. Salg,100,25450,4,1968,
165,Ejerlejlighed,"Topperne 28, 1. 14",2620, Albertslund,1325000,2021-05-09,Alm. Salg,49,27041,2,1972,
165,Villa,Lavager 36,2620, Albertslund,3995000,2021-05-08,Alm. Salg,172,23227,6,1968,
165,Rækkehus,Elmehusene 218,2600, Glostrup,2400000,2021-05-06,Alm. Salg,96,25000,4,1968,-1%
165,Rækkehus,Falkehusene 34,2620, Albertslund,3057500,2021-05-06,Alm. Salg,106,28844,4,1970,2%
165,Ejerlejlighed,"Topperne 3, 3. 31",2620, Albertslund,2148000,2021-05-06,Alm. Salg,105,20457,3,1972,
165,Ejerlejlighed,"Topperne 10, 3. 31",2620, Albertslund,1900000,2021-05-06,Alm. Salg,100,19000,4,1971,-5%
165,Ejerlejlighed,Mölndalsparken 52,2620, Albertslund,1675000,2021-05-04,Alm. Salg,61,27459,2,1986,-4%
165,Ejerlejlighed,"Topperne 2, 2. 24",2620, Albertslund,1250000,2021-05-03,Alm. Salg,49,25510,2,1971,
165,Rækkehus,Jægerhusene 31,2620, Albertslund,2820000,2021-05-02,Alm. Salg,108,26111,4,1968,
165,Ejerlejlighed,"Topperne 6, 2. 23",2620, Albertslund,2100000,2021-05-02,Alm. Salg,102,20588,4,1971,-2%
165,Ejerlejlighed,"Topperne 12, 1. 14",2620, Albertslund,272000,2021-04-29,Fam. Salg,49,5551,2,1971,
165,Villa,Porsager 17,2620, Albertslund,3195000,2021-04-29,Alm. Salg,177,18051,7,1966,
165,Villa,Skærager 23,2620, Albertslund,3400000,2021-04-28,Alm. Salg,136,25000,5,1966,-6%
165,Villa,Snebærhaven 68,2620, Albertslund,3375000,2021-04-28,Alm. Salg,125,27000,4,1969,6%
165,Villa,Randager 18,2620, Albertslund,3250000,2021-04-26,Alm. Salg,112,29018,4,1967,
165,Rækkehus,Fængselsvej 8,2620, Albertslund,2800000,2021-04-25,Alm. Salg,132,21212,5,1900,-3%
165,Rækkehus,Degnehusene 59,2620, Albertslund,3251000,2021-04-24,Alm. Salg,156,20840,4,1972,0%
165,Rækkehus,Præstehusene 74,2620, Albertslund,3195000,2021-04-22,Alm. Salg,156,20481,5,1970,
165,Rækkehus,Gamle Landevej 21E,2620, Albertslund,2100000,2021-04-22,Fam. Salg,168,12500,4,2009,
165,Ejerlejlighed,"Topperne 3, st. 4",2620, Albertslund,1325000,2021-04-21,Alm. Salg,49,27041,2,1972,-2%
165,Villa,Lavager 29,2620, Albertslund,3795000,2021-04-21,Alm. Salg,110,32161,4,1966,
165,Rækkehus,Fasanhusene 29,2620, Albertslund,2400000,2021-04-20,Alm. Salg,108,22222,4,1968,-4%
165,Rækkehus,Robinievej 133,2620, Albertslund,709158,2021-04-15,Fam. Salg,136,5214,5,2008,
165,Rækkehus,Poppelhusene 87,2600, Glostrup,1445000,2021-04-14,Fam. Salg,107,13505,4,1968,
165,Villa,Hvidager 4,2620, Albertslund,3900000,2021-04-14,Alm. Salg,164,23780,5,1967,-2%
165,Rækkehus,Skyttehusene 58,2620, Albertslund,2850000,2021-04-13,Alm. Salg,106,26887,5,1968,2%
165,Villa,Rydagervej 5,2620, Albertslund,3200000,2021-04-12,Alm. Salg,124,18391,4,1952,
165,Ejerlejlighed,"Topperne 32, 3. 31",2620, Albertslund,1955000,2021-04-11,Alm. Salg,97,20155,4,1972,-7%
165,Villa,Kvædehaven 131,2600, Glostrup,3500000,2021-04-11,Alm. Salg,154,22727,3,1972,-5%
165,Rækkehus,Jægerhusene 16,2620, Albertslund,2748000,2021-04-10,Alm. Salg,106,25925,4,1968,
165,Rækkehus,Elmehusene 276,2600, Glostrup,2600000,2021-04-07,Alm. Salg,96,27083,4,1968,
165,Rækkehus,Tranehusene 48,2620, Albertslund,2975000,2021-04-06,Alm. Salg,108,27546,4,1972,-1%
165,Villa,Kongsager 17,2620, Albertslund,3798000,2021-04-06,Alm. Salg,104,36519,5,1965,
165,Rækkehus,Præstehusene 47,2620, Albertslund,3300000,2021-04-04,Alm. Salg,151,21854,4,1970,0%
165,Ejerlejlighed,"Topperne 26, 1. 14",2620, Albertslund,574215,2021-03-29,Fam. Salg,49,11719,2,1972,
165,Ejerlejlighed,"Topperne 20, 3. 32",2620, Albertslund,1240000,2021-03-28,Alm. Salg,49,25306,2,1972,3%
165,Rækkehus,Humlehusene 40,2620, Albertslund,3450000,2021-03-27,Alm. Salg,190,18158,4,1971,-1%
165,Ejerlejlighed,"Topperne 12, 2. 22",2620, Albertslund,1105000,2021-03-26,Alm. Salg,49,22551,2,1971,1%
165,Rækkehus,Elmehusene 77,2600, Glostrup,2500000,2021-03-22,Alm. Salg,96,26042,4,1967,-4%
