,muni_code,year,pop_dens
85,185,2013,6.289258698940999
86,185,2014,6.352798789712557
87,185,2015,6.440695915279879
88,185,2016,6.484114977307111
89,185,2017,6.506807866868381
90,185,2018,6.51482602118003
91,185,2019,6.5028744326777606
92,185,2020,6.503630862329803
93,185,2021,6.455370650529501
94,185,2022,6.463388804841149
95,185,2023,6.511649016641452
96,165,2008,11.897413793103448
97,165,2009,11.942241379310344
98,165,2010,11.952586206896552
99,165,2011,11.982758620689655
100,165,2012,12.010344827586207
101,165,2013,11.993103448275862
102,165,2014,11.951724137931034
103,165,2015,11.985344827586207
104,165,2016,12.017241379310345
105,165,2017,12.024137931034483
106,165,2018,11.958189655172413
107,165,2019,12.015948275862069
108,165,2020,11.95301724137931
109,165,2021,11.795689655172414
110,165,2022,11.896120689655172
111,165,2023,11.866379310344827
112,151,2008,13.85764705882353
113,151,2009,13.940588235294118
114,151,2010,14.01529411764706
115,151,2011,14.097058823529412
116,151,2012,14.115882352941176
117,151,2013,14.179705882352941
118,151,2014,14.268823529411765
119,151,2015,14.222058823529412
120,151,2016,14.183529411764706
121,151,2017,14.185588235294118
122,151,2018,14.204411764705883
123,151,2019,14.25235294117647
124,151,2020,14.294705882352941
125,151,2021,14.50294117647059
126,151,2022,14.49235294117647
127,151,2023,14.71735294117647
128,153,2008,16.11
129,153,2009,16.077142857142857
130,153,2010,16.09285714285714
131,153,2011,16.20047619047619
132,153,2012,16.23047619047619
133,153,2013,16.29047619047619
134,153,2014,16.466666666666665
135,153,2015,16.69047619047619
136,153,2016,16.82
137,153,2017,16.94952380952381
138,153,2018,16.922857142857143
139,153,2019,16.855714285714285
140,153,2020,16.70952380952381
141,153,2021,16.777142857142856
142,153,2022,16.976666666666667
143,153,2023,17.68
144,157,2008,26.919140625
145,157,2009,27.26328125
146,157,2010,27.7546875
147,157,2011,28.01328125
148,157,2012,28.44296875
149,157,2013,28.65625
150,157,2014,29.01640625
151,157,2015,29.2703125
152,157,2016,29.43359375
153,157,2017,29.611328125
154,157,2018,29.610546875
155,157,2019,29.365625
156,157,2020,29.23046875
157,157,2021,29.12109375
158,157,2022,28.991015625
159,157,2023,29.23359375
160,159,2008,25.125301204819277
161,159,2009,25.394779116465863
162,159,2010,25.743775100401606
163,159,2011,26.084738955823294
164,159,2012,26.226104417670683
165,159,2013,26.518072289156628
166,159,2014,26.769477911646586
167,159,2015,27.04698795180723
168,159,2016,27.274698795180722
169,159,2017,27.620481927710845
170,159,2018,27.905220883534138
171,159,2019,27.98433734939759
172,159,2020,27.816064257028113
173,159,2021,27.79116465863454
174,159,2022,27.814859437751004
175,159,2023,28.11285140562249
176,161,2008,15.54360902255639
177,161,2009,15.795488721804512
178,161,2010,16.01203007518797
179,161,2011,16.078195488721803
180,161,2012,16.278195488721803
181,161,2013,16.442857142857143
182,161,2014,16.590977443609024
183,161,2015,16.809774436090226
184,161,2016,16.88796992481203
185,161,2017,16.938345864661652
186,161,2018,17.03984962406015
187,161,2019,17.00375939849624
188,161,2020,17.389473684210525
189,161,2021,17.57894736842105
190,161,2022,17.6796992481203
191,161,2023,17.770676691729324
192,163,2008,21.95619834710744
193,163,2009,22.012396694214875
194,163,2010,21.94710743801653
195,163,2011,21.98099173553719
196,163,2012,21.9900826446281
197,163,2013,22.279338842975207
198,163,2014,22.897520661157024
199,163,2015,23.262809917355373
200,163,2016,23.4900826446281
201,163,2017,23.47603305785124
202,163,2018,23.61322314049587
203,163,2019,23.7900826446281
204,163,2020,23.92809917355372
205,163,2021,23.89504132231405
206,163,2022,23.85702479338843
207,163,2023,24.144628099173552
208,167,2008,21.563318777292576
209,167,2009,21.55720524017467
210,167,2010,21.71353711790393
211,167,2011,21.86943231441048
212,167,2012,22.096069868995635
213,167,2013,22.419650655021833
214,167,2014,22.638427947598252
215,167,2015,22.87336244541485
216,167,2016,23.070305676855895
217,167,2017,23.128384279475984
218,167,2018,23.267248908296942
219,167,2019,23.325764192139737
220,167,2020,23.374235807860263
221,167,2021,23.3410480349345
222,167,2022,23.26069868995633
223,167,2023,23.337554585152837
224,169,2008,6.0227330779054915
225,169,2009,6.053639846743295
226,169,2010,6.0873563218390805
227,169,2011,6.098722860791827
228,169,2012,6.140613026819923
229,169,2013,6.190421455938697
230,169,2014,6.233333333333333
231,169,2015,6.287356321839081
232,169,2016,6.38058748403576
233,169,2017,6.417113665389527
234,169,2018,6.4618135376756065
235,169,2019,6.47330779054917
236,169,2020,6.482630906768838
237,169,2021,6.606513409961686
238,169,2022,6.775606641123883
239,169,2023,7.057215836526181
240,183,2008,7.806415094339623
241,183,2009,7.8324528301886795
242,183,2010,7.775849056603773
243,183,2011,7.847924528301887
244,183,2012,7.957358490566038
245,183,2013,7.973962264150943
246,183,2014,8.130943396226415
247,183,2015,8.31132075471698
248,183,2016,8.436981132075472
249,183,2017,8.573207547169812
250,183,2018,8.674716981132075
251,183,2019,8.658867924528302
252,183,2020,8.67509433962264
253,183,2021,8.728679245283018
254,183,2022,8.764150943396226
255,183,2023,8.851698113207547
256,173,2008,13.260051546391752
257,173,2009,13.281443298969073
258,173,2010,13.463144329896908
259,173,2011,13.59639175257732
260,173,2012,13.724484536082475
261,173,2013,13.876288659793815
262,173,2014,13.978608247422681
263,173,2015,14.118041237113403
264,173,2016,14.200257731958763
265,173,2017,14.237113402061855
266,173,2018,14.296907216494846
267,173,2019,14.378865979381443
268,173,2020,14.488144329896906
269,173,2021,14.591237113402062
270,173,2022,14.90360824742268
271,173,2023,15.060309278350516
272,175,2008,29.626229508196722
273,175,2009,29.695081967213113
274,175,2010,29.699180327868852
275,175,2011,29.937704918032786
276,175,2012,30.231967213114753
277,175,2013,30.615573770491803
278,175,2014,30.78032786885246
279,175,2015,30.93688524590164
280,175,2016,31.14918032786885
281,175,2017,31.550819672131148
282,175,2018,32.248360655737706
283,175,2019,32.829508196721314
284,175,2020,33.321311475409836
285,175,2021,33.69918032786885
286,175,2022,33.91967213114754
287,175,2023,34.88770491803279
288,187,2008,13.051578947368421
289,187,2009,14.06842105263158
290,187,2010,14.784210526315789
291,187,2011,15.205263157894738
292,187,2012,15.33157894736842
293,187,2013,15.57578947368421
294,187,2014,15.889473684210527
295,187,2015,16.004210526315788
296,187,2016,16.230526315789472
297,187,2017,16.53157894736842
298,187,2018,17.13684210526316
299,187,2019,17.530526315789473
300,187,2020,17.50842105263158
301,187,2021,17.38421052631579
302,187,2022,17.35578947368421
303,187,2023,17.92736842105263
304,201,2008,3.4856083086053413
305,201,2009,3.534272997032641
306,201,2010,3.5740356083086056
307,201,2011,3.575074183976261
308,201,2012,3.5672106824925818
309,201,2013,3.5716617210682493
310,201,2014,3.586795252225519
311,201,2015,3.6218100890207716
312,201,2016,3.6694362017804156
313,201,2017,3.7005934718100892
314,201,2018,3.74406528189911
315,201,2019,3.805044510385757
316,201,2020,3.803115727002967
317,201,2021,3.8416913946587536
318,201,2022,3.837833827893175
319,201,2023,3.8666172106824925
320,240,2008,3.2194598888006354
321,240,2009,3.2590150913423352
322,240,2010,3.297299444003177
323,240,2011,3.305321683876092
324,240,2012,3.32176330420969
325,240,2013,3.337410643367752
326,240,2014,3.352660841938046
327,240,2015,3.381493248610008
328,240,2016,3.3973788721207305
329,240,2017,3.4219221604447974
330,240,2018,3.415409054805401
331,240,2019,3.442017474185862
332,240,2020,3.4435266084193805
333,240,2021,3.4706910246227163
334,240,2022,3.52462271644162
335,240,2023,3.590309769658459
336,210,2008,3.5004460303300626
337,210,2009,3.5016949152542374
338,210,2010,3.4991971454058874
339,210,2011,3.509455842997324
340,210,2012,3.529438001784121
341,210,2013,3.520249776984835
342,210,2014,3.5312221231043712
343,210,2015,3.5479036574487064
344,210,2016,3.578233719892953
345,210,2017,3.6132024977698483
346,210,2018,3.6377341659232827
347,210,2019,3.6413024085637824
348,210,2020,3.645405887600357
349,210,2021,3.6572702943800177
350,210,2022,3.676271186440678
351,210,2023,3.7189116859946476
352,250,2008,1.774728370221328
353,250,2009,1.780523138832998
354,250,2010,1.7779476861167003
355,250,2011,1.7829778672032193
356,250,2012,1.7845070422535212
357,250,2013,1.7853118712273641
358,250,2014,1.7867605633802817
359,250,2015,1.7872434607645875
360,250,2016,1.7997987927565393
361,250,2017,1.8123138832997987
362,250,2018,1.8184708249496981
363,250,2019,1.8242253521126761
364,250,2020,1.8198390342052313
365,250,2021,1.8285311871227363
366,250,2022,1.8430583501006037
367,250,2023,1.855814889336016
368,190,2008,6.631514084507042
369,190,2009,6.666197183098592
370,190,2010,6.730985915492957
371,190,2011,6.740492957746479
372,190,2012,6.732922535211268
373,190,2013,6.73169014084507
374,190,2014,6.776760563380281
375,190,2015,6.87975352112676
376,190,2016,7.069718309859155
377,190,2017,7.1501760563380286
378,190,2018,7.202640845070422
379,190,2019,7.230457746478873
380,190,2020,7.212147887323944
381,190,2021,7.218485915492958
382,190,2022,7.289084507042253
383,190,2023,7.407922535211267
384,270,2008,1.4494454382826476
385,270,2009,1.4535599284436493
386,270,2010,1.4559570661896244
387,270,2011,1.4561717352415027
388,270,2012,1.452701252236136
389,270,2013,1.454561717352415
390,270,2014,1.4589624329159212
391,270,2015,1.4617173524150269
392,270,2016,1.4707334525939177
393,270,2017,1.474525939177102
394,270,2018,1.4746690518783543
395,270,2019,1.473881932021467
396,270,2020,1.4686225402504471
397,270,2021,1.4658676207513417
398,270,2022,1.47216457960644
399,270,2023,1.4864758497316637
400,260,2008,2.528630024610336
401,260,2009,2.5441345365053323
402,260,2010,2.5493847415914686
403,260,2011,2.54766201804758
404,260,2012,2.541427399507793
405,260,2013,2.526907301066448
406,260,2014,2.5141099261689908
407,260,2015,2.5214109926168993
408,260,2016,2.5470877768662836
409,260,2017,2.556357670221493
410,260,2018,2.556849876948318
411,260,2019,2.565299425758819
412,260,2020,2.574569319114028
413,260,2021,2.5775225594749793
414,260,2022,2.5712879409351928
415,260,2023,2.58129614438064
416,217,2008,5.117241379310345
417,217,2009,5.134819175777965
418,217,2010,5.142388561816652
419,217,2011,5.1613120269133725
420,217,2012,5.171825063078217
421,217,2013,5.181917577796468
422,217,2014,5.174011774600505
423,217,2015,5.183515559293524
424,217,2016,5.222203532380151
425,217,2017,5.251724137931035
426,217,2018,5.272161480235492
427,217,2019,5.26215306980656
428,217,2020,5.272918418839361
429,217,2021,5.298570227081581
430,217,2022,5.288057190916737
431,217,2023,5.332127838519765
432,219,2008,2.1811709601873535
433,219,2009,2.2051990632318503
434,219,2010,2.223559718969555
435,219,2011,2.244309133489461
436,219,2012,2.257751756440281
437,219,2013,2.2629976580796254
438,219,2014,2.2807962529274004
439,219,2015,2.3001405152224823
440,219,2016,2.3265573770491805
441,219,2017,2.347025761124122
442,219,2018,2.3723653395784545
443,219,2019,2.388665105386417
444,219,2020,2.3973302107728336
445,219,2021,2.413489461358314
446,219,2022,2.494473067915691
447,219,2023,2.53672131147541
448,223,2008,7.730670926517572
449,223,2009,7.766773162939297
450,223,2010,7.788498402555911
451,223,2011,7.800319488817891
452,223,2012,7.784345047923322
453,223,2013,7.841214057507988
454,223,2014,7.8942492012779555
455,223,2015,7.941214057507987
456,223,2016,7.976038338658147
457,223,2017,7.979872204472843
458,223,2018,7.996166134185303
459,223,2019,7.989456869009585
460,223,2020,7.943769968051118
461,223,2021,7.960702875399361
462,223,2022,7.910862619808307
463,223,2023,7.896166134185304
464,230,2008,7.349113233287858
465,230,2009,7.355388813096862
466,230,2010,7.427557980900409
467,230,2011,7.471350613915416
468,230,2012,7.452933151432469
469,230,2013,7.479809004092769
470,230,2014,7.508049113233288
471,230,2015,7.563574351978172
472,230,2016,7.604229195088677
473,230,2017,7.657980900409277
474,230,2018,7.638335607094134
475,230,2019,7.7092769440654845
476,230,2020,7.739154160982265
477,230,2021,7.779536152796726
478,230,2022,7.809959072305594
479,230,2023,7.802592087312415
480,400,2008,0.7276852481305235
481,400,2009,0.7233684568320871
482,400,2010,0.7164174031271244
483,400,2011,0.7104350781781101
484,400,2012,0.7019544527532291
485,400,2013,0.6919612508497621
486,400,2014,0.6834636301835486
487,400,2015,0.6768864717878994
488,400,2016,0.6756628144119646
489,400,2017,0.6746261046906866
490,400,2018,0.6735554044867437
491,400,2019,0.6725356900067981
492,400,2020,0.6712950373895309
493,400,2021,0.6725016995241332
494,400,2022,0.6720768184908226
495,400,2023,0.6730455472467709
528,253,2008,7.909437086092716
529,253,2009,7.938907284768212
530,253,2010,7.918211920529801
531,253,2011,7.943377483443709
532,253,2012,7.937417218543047
533,253,2013,7.943708609271523
534,253,2014,7.962748344370861
535,253,2015,8.085264900662251
536,253,2016,8.198344370860926
537,253,2017,8.265066225165564
538,253,2018,8.273841059602649
539,253,2019,8.322350993377484
540,253,2020,8.370529801324503
541,253,2021,8.363245033112582
542,253,2022,8.413576158940398
543,253,2023,8.527649006622516
544,259,2008,2.2020606531881803
545,259,2009,2.2102643856920685
546,259,2010,2.2210342146189737
547,259,2011,2.226710730948678
548,259,2012,2.2281104199066872
549,259,2013,2.2461508553654745
550,259,2014,2.2695956454121307
551,259,2015,2.3050155520995332
552,259,2016,2.3276827371695177
553,259,2017,2.337052877138414
554,259,2018,2.346656298600311
555,259,2019,2.359059097978227
556,259,2020,2.3708786936236392
557,259,2021,2.390163297045101
558,259,2022,2.399611197511664
559,259,2023,2.4283825816485227
560,350,2008,1.1135621598995395
561,350,2009,1.1208874005860192
562,350,2010,1.1215571368773545
563,350,2011,1.120301381331101
564,350,2012,1.1254499790707408
565,350,2013,1.1260359983256594
566,350,2014,1.1297195479280033
567,350,2015,1.1373796567601506
568,350,2016,1.1434491419003767
569,350,2017,1.1470071159480955
570,350,2018,1.152951025533696
571,350,2019,1.1626203432398494
572,350,2020,1.171871075763918
573,350,2021,1.1792800334868145
574,350,2022,1.1981163666806196
575,350,2023,1.2109669317706153
576,265,2008,3.809584513692162
577,265,2009,3.837818696883853
578,265,2010,3.869074598677998
579,265,2011,3.8971671388101985
580,265,2012,3.9252596789423984
581,265,2013,3.9449480642115202
582,265,2014,3.976345609065156
583,265,2015,4.014447592067989
584,265,2016,4.070207743153919
585,265,2017,4.108356940509915
586,265,2018,4.125684608120869
587,265,2019,4.134891406987724
588,265,2020,4.150802644003777
589,265,2021,4.196836638338055
590,265,2022,4.22318224740321
591,265,2023,4.270349386213409
592,269,2008,5.176807980049875
593,269,2009,5.17281795511222
594,269,2010,5.207481296758105
595,269,2011,5.227930174563591
596,269,2012,5.275810473815461
597,269,2013,5.2730673316708225
598,269,2014,5.3214463840399
599,269,2015,5.374563591022444
600,269,2016,5.433416458852868
601,269,2017,5.522942643391521
602,269,2018,5.615461346633417
603,269,2019,5.751870324189526
604,269,2020,5.7992518703241895
605,269,2021,5.845635910224439
606,269,2022,5.933665835411471
607,269,2023,6.0389027431421445
608,320,2008,0.8747345023462584
609,320,2009,0.8753025438379847
610,320,2010,0.8719683872561126
611,320,2011,0.8712521610274142
612,320,2012,0.8671276858483576
613,320,2013,0.8674487527784638
614,320,2014,0.8673499629538157
615,320,2015,0.869226969622129
616,320,2016,0.8795752037540133
617,320,2017,0.887033835514942
618,320,2018,0.8925413682390714
619,320,2019,0.9017782168436651
620,320,2020,0.9033341565818721
621,320,2021,0.9067177080760682
622,320,2022,0.9177821684366511
623,320,2023,0.9223018029142999
624,376,2008,0.7050410837219632
625,376,2009,0.7018765267599378
626,376,2010,0.6985565178769709
627,376,2011,0.6949033977348434
628,376,2012,0.6874639129469243
629,376,2013,0.6809016211414612
630,376,2014,0.6774039529202753
631,376,2015,0.6754274927825894
632,376,2016,0.6770930490783922
633,376,2017,0.6801798800799467
634,376,2018,0.6797579391516767
635,376,2019,0.6765489673550966
636,376,2020,0.6742393959582501
637,376,2021,0.669864534754608
638,376,2022,0.6696646679991117
639,376,2023,0.6687874750166556
640,316,2008,1.1955994455994456
641,316,2009,1.2045738045738046
642,316,2010,1.204954954954955
643,316,2011,1.2044525294525295
644,316,2012,1.2026160776160777
645,316,2013,1.199982674982675
646,316,2014,1.1957033957033958
647,316,2015,1.196032571032571
648,316,2016,1.2122661122661123
649,316,2017,1.2292099792099793
650,316,2018,1.2297817047817048
651,316,2019,1.2352217602217601
652,316,2020,1.2394490644490646
653,316,2021,1.245893970893971
654,316,2022,1.2614345114345114
655,316,2023,1.2723492723492724
656,326,2008,0.8646445332869807
657,326,2009,0.8646097688162697
658,326,2010,0.8563358247870676
659,326,2011,0.85325916912915
660,326,2012,0.8453328698070572
661,326,2013,0.8394576742569094
662,326,2014,0.8405701373196593
663,326,2015,0.8424995654441161
664,326,2016,0.8458195723970102
665,326,2017,0.8471406222840258
666,326,2018,0.8514166521814706
667,326,2019,0.8461845993394751
668,326,2020,0.8419259516773857
669,326,2021,0.8428124456805145
670,326,2022,0.840743959673214
671,326,2023,0.8448114027463932
672,360,2008,0.5441710867847873
673,360,2009,0.5389572283038032
674,360,2010,0.5302336079449272
675,360,2011,0.5203814467893014
676,360,2012,0.5105631418575781
677,360,2013,0.5014783884437423
678,360,2014,0.49123123800925406
679,360,2015,0.48554339239363503
680,360,2016,0.4811872249181808
681,360,2017,0.477203475905654
682,360,2018,0.4737839972915021
683,360,2019,0.4696422525674303
684,360,2020,0.4638866945040063
685,360,2021,0.45749915359440246
686,360,2022,0.4526238573524433
687,360,2023,0.45052477147048864
688,370,2008,1.1928486997635934
689,370,2009,1.196128841607565
690,370,2010,1.1984633569739953
691,370,2011,1.1962618203309692
692,370,2012,1.1969858156028368
693,370,2013,1.199216903073286
694,370,2014,1.2031914893617022
695,370,2015,1.206959219858156
696,370,2016,1.2166371158392435
697,370,2017,1.220168439716312
698,370,2018,1.2254432624113476
699,370,2019,1.2262263593380616
700,370,2020,1.2284722222222222
701,370,2021,1.2290336879432624
702,370,2022,1.2381944444444444
703,370,2023,1.2496158392434988
704,306,2008,0.9355831685964416
705,306,2009,0.9364303868963569
706,306,2010,0.9327873482067213
707,306,2011,0.9275628353572437
708,306,2012,0.9217735103078226
709,306,2013,0.9164642756283535
710,306,2014,0.918780005648122
711,306,2015,0.922479525557752
712,306,2016,0.9267438576673256
713,306,2017,0.932589663936741
714,306,2018,0.9342841005365716
715,306,2019,0.9353854843264614
716,306,2020,0.9307257836769274
717,306,2021,0.9297656029370235
718,306,2022,0.9285794973171421
719,306,2023,0.9312905958768709
720,329,2008,1.088971835765185
721,329,2009,1.100848320325755
722,329,2010,1.1056667797760433
723,329,2011,1.1160502205632847
724,329,2012,1.1249745503902273
725,329,2013,1.12714625042416
726,329,2014,1.1316253817441466
727,329,2015,1.1392263318629114
728,329,2016,1.1547675602307432
729,329,2017,1.1625042416016287
730,329,2018,1.1697658635900916
731,329,2019,1.1783169324737022
732,329,2020,1.1826263997285376
733,329,2021,1.1824567356633866
734,329,2022,1.1924329826942655
735,329,2023,1.2183915846623685
736,330,2008,1.3636795774647887
737,330,2009,1.3636795774647887
738,330,2010,1.3639964788732395
739,330,2011,1.3634154929577464
740,330,2012,1.3610915492957747
741,330,2013,1.358573943661972
742,330,2014,1.3547183098591549
743,330,2015,1.3607922535211268
744,330,2016,1.3757042253521128
745,330,2017,1.3878169014084507
746,330,2018,1.390281690140845
747,330,2019,1.3921302816901409
748,330,2020,1.3921302816901409
749,330,2021,1.3929929577464788
750,330,2022,1.4030105633802816
751,330,2023,1.403661971830986
752,340,2008,0.9458670988654782
753,340,2009,0.9548784440842788
754,340,2010,0.9569529983792544
755,340,2011,0.9562074554294976
756,340,2012,0.952771474878444
757,340,2013,0.9493679092382495
758,340,2014,0.9497244732576985
759,340,2015,0.9507617504051864
760,340,2016,0.9576337115072934
761,340,2017,0.9593192868719611
762,340,2018,0.9617179902755267
763,340,2019,0.9670664505672609
764,340,2020,0.9685899513776337
765,340,2021,0.9722204213938411
766,340,2022,0.973030794165316
767,340,2023,0.986839546191248
768,336,2008,0.8753298680527789
769,336,2009,0.8775689724110356
770,336,2010,0.8768892443022791
771,336,2011,0.8738504598160736
772,336,2012,0.8738504598160736
773,336,2013,0.8723710515793682
774,336,2014,0.8726509396241503
775,336,2015,0.8811675329868053
776,336,2016,0.8900439824070372
777,336,2017,0.8993202718912435
778,336,2018,0.9087165133946421
779,336,2019,0.9109156337465014
780,336,2020,0.9118352658936425
781,336,2021,0.9209916033586565
782,336,2022,0.9385445821671331
783,336,2023,0.9473010795681728
784,390,2008,0.7522195318805488
785,390,2009,0.7514285714285714
786,390,2010,0.7476836158192091
787,390,2011,0.7452784503631962
788,390,2012,0.7393704600484261
789,390,2013,0.7338983050847457
790,390,2014,0.7311541565778854
791,390,2015,0.7339951573849879
792,390,2016,0.7394027441485068
793,390,2017,0.7431315577078289
794,390,2018,0.7439386602098467
795,390,2019,0.7395641646489104
796,390,2020,0.7355286521388217
797,390,2021,0.7307183212267958
798,390,2022,0.7320742534301856
799,390,2023,0.7335108958837773
816,420,2008,0.8221700879765396
817,420,2009,0.8236168132942326
818,420,2010,0.8221700879765396
819,420,2011,0.8139784946236559
820,420,2012,0.8102248289345063
821,420,2013,0.8079178885630498
822,420,2014,0.8022873900293255
823,420,2015,0.8024633431085044
824,420,2016,0.8059433040078201
825,420,2017,0.809188660801564
826,420,2018,0.8079765395894428
827,420,2019,0.8057086999022482
828,420,2020,0.8008797653958944
829,420,2021,0.7989638318670577
830,420,2022,0.8010166177908113
831,420,2023,0.8004692082111436
832,430,2008,0.8195298943050955
833,430,2009,0.822022401009623
834,430,2010,0.8216595677551665
835,430,2011,0.8191512856917494
836,430,2012,0.8145606562549298
837,430,2013,0.810995425145922
838,430,2014,0.8057737813535258
839,430,2015,0.803801861492349
840,430,2016,0.8082662880580533
841,430,2017,0.8104748383025714
842,430,2018,0.8129988957248777
843,430,2019,0.8173055687016879
844,430,2020,0.813314402902666
845,430,2021,0.8153178734816217
846,430,2022,0.8179365830572646
847,430,2023,0.8243098280485881
848,440,2008,1.1476444876153473
849,440,2009,1.1532297231665858
850,440,2010,1.1544439048081594
851,440,2011,1.153861097620204
852,440,2012,1.155560951918407
853,440,2013,1.1552695483244293
854,440,2014,1.1493443419135503
855,440,2015,1.1524040796503157
856,440,2016,1.159786304031083
857,440,2017,1.1546381738708111
858,440,2018,1.153763963088878
859,440,2019,1.1545896066051482
860,440,2020,1.156483729966003
861,440,2021,1.1581835842642059
862,440,2022,1.1672656629431764
863,440,2023,1.1651772705196697
864,482,2008,0.47513831258644534
865,482,2009,0.46898340248962656
866,482,2010,0.46715076071922546
867,482,2011,0.4606500691562932
868,482,2012,0.45276625172890733
869,482,2013,0.4447095435684647
870,482,2014,0.438969571230982
871,482,2015,0.4373098201936376
872,482,2016,0.43385200553250347
873,482,2017,0.43492392807745506
874,482,2018,0.4371023513139696
875,482,2019,0.4343015214384509
876,482,2020,0.43191562932226835
877,482,2021,0.42762793914246194
878,482,2022,0.4258644536652835
879,482,2023,0.42821576763485475
880,410,2008,1.2470391435262629
881,410,2009,1.2587822014051522
882,410,2010,1.259986617597859
883,410,2011,1.2613248578119773
884,410,2012,1.2583472733355638
885,410,2013,1.2553696888591501
886,410,2014,1.2607895617263298
887,410,2015,1.2665439946470392
888,410,2016,1.2684175309468049
889,410,2017,1.2744396119103378
890,410,2018,1.2783539645366344
891,410,2019,1.2898293743726998
892,410,2020,1.2998661759785881
893,410,2021,1.308665105386417
894,410,2022,1.3249581799933088
895,410,2023,1.3369354299096687
912,450,2008,1.141871387283237
913,450,2009,1.1457369942196531
914,450,2010,1.1448699421965318
915,450,2011,1.1379696531791907
916,450,2012,1.1375
917,450,2013,1.1325867052023122
918,450,2014,1.13128612716763
919,450,2015,1.140643063583815
920,450,2016,1.151950867052023
921,450,2017,1.161199421965318
922,450,2018,1.1572254335260115
923,450,2019,1.157586705202312
924,450,2020,1.1563945086705203
925,450,2021,1.1536488439306358
926,450,2022,1.1596098265895953
927,450,2023,1.165534682080925
928,461,2008,6.1168848167539265
929,461,2009,6.149509162303665
930,461,2010,6.177257853403141
931,461,2011,6.2252945026178015
932,461,2012,6.269960732984293
933,461,2013,6.327552356020942
934,461,2014,6.406969895287958
935,461,2015,6.462041884816754
936,461,2016,6.510863874345549
937,461,2017,6.562925392670157
938,461,2018,6.621335078534031
939,461,2019,6.681348167539267
940,461,2020,6.704679319371728
941,461,2021,6.724770942408377
942,461,2022,6.740117801047121
943,461,2023,6.798494764397906
944,479,2008,1.4212806933076552
945,479,2009,1.42477130476649
946,479,2010,1.420269619643717
947,479,2011,1.4134087626384209
948,479,2012,1.4095089070775157
949,479,2013,1.4033702455464612
950,479,2014,1.395739046701974
951,479,2015,1.3959557053442464
952,479,2016,1.40173326913818
953,479,2017,1.408521906596052
954,479,2018,1.4130476649013
955,479,2019,1.4106644198363023
956,479,2020,1.4033702455464612
957,479,2021,1.4103996148290805
958,479,2022,1.424963890226288
959,479,2023,1.4380115551275878
960,492,2008,0.7449500554938957
961,492,2009,0.7433962264150943
962,492,2010,0.7412874583795782
963,492,2011,0.739511653718091
964,492,2012,0.7365149833518313
965,492,2013,0.7244173140954495
966,492,2014,0.7095449500554939
967,492,2015,0.6965593784683685
968,492,2016,0.6981132075471698
969,492,2017,0.6855715871254162
970,492,2018,0.6856825749167591
971,492,2019,0.6723640399556049
972,492,2020,0.6619311875693674
973,492,2021,0.6614872364039955
974,492,2022,0.6687014428412874
975,492,2023,0.6668146503884572
976,530,2008,0.4846538319141059
977,530,2009,0.48565346168085893
978,530,2010,0.484265087004813
979,530,2011,0.48417252869307664
980,530,2012,0.48537578674564974
981,530,2013,0.48791188448722694
982,530,2014,0.4871899296556831
983,530,2015,0.4865790447982229
984,530,2016,0.48933728248796743
985,530,2017,0.4902073306182895
986,530,2018,0.4902258422806368
987,530,2019,0.4929470566456868
988,530,2020,0.4925583117363939
989,530,2021,0.49150314698259906
990,530,2022,0.49298407997038135
991,530,2023,0.5002036282858201
992,561,2008,1.43685071060244
993,561,2009,1.4412652496541316
994,561,2010,1.4477927304741542
995,561,2011,1.4486731228776255
996,561,2012,1.4477675764054836
997,561,2013,1.44700037731103
998,561,2014,1.4475537668217835
999,561,2015,1.4519683058734751
1000,561,2016,1.4557665702427367
1001,561,2017,1.4577411646333795
1002,561,2018,1.459338447993963
1003,561,2019,1.4545591749465476
1004,561,2020,1.4524336561438813
1005,561,2021,1.4536410514400704
1006,561,2022,1.452131807319834
1007,561,2023,1.4558923405860897
1008,563,2008,0.5541666666666667
1009,563,2009,0.5567708333333333
1010,563,2010,0.5588541666666667
1011,563,2011,0.5578125
1012,563,2012,0.5644097222222222
1013,563,2013,0.5619791666666667
1014,563,2014,0.5666666666666667
1015,563,2015,0.5664930555555555
1016,563,2016,0.5711805555555556
1017,563,2017,0.5807291666666666
1018,563,2018,0.5904513888888889
1019,563,2019,0.5909722222222222
1020,563,2020,0.6055555555555555
1021,563,2021,0.6
1022,563,2022,0.5949652777777777
1023,563,2023,0.5947916666666667
1024,607,2008,3.7023203592814373
1025,607,2009,3.719311377245509
1026,607,2010,3.7312125748502996
1027,607,2011,3.750299401197605
1028,607,2012,3.7569610778443114
1029,607,2013,3.770508982035928
1030,607,2014,3.7667664670658683
1031,607,2015,3.774625748502994
1032,607,2016,3.7940868263473053
1033,607,2017,3.80748502994012
1034,607,2018,3.8417664670658684
1035,607,2019,3.8493263473053894
1036,607,2020,3.8455838323353295
1037,607,2021,3.8379491017964074
1038,607,2022,3.8627245508982035
1039,607,2023,3.9051646706586824
1040,510,2008,0.6906709108716944
1041,510,2009,0.6918217433888345
1042,510,2010,0.6898383937316357
1043,510,2011,0.6870347698334965
1044,510,2012,0.6879040156709109
1045,510,2013,0.6862267384916748
1046,510,2014,0.6844515181194907
1047,510,2015,0.6842311459353575
1048,510,2016,0.6859573947110675
1049,510,2017,0.6861532810969637
1050,510,2018,0.6851493633692458
